speaker,session,task,pitch_mean,pitch_std,pitch_kurt,pitch_skew,formant_1_mean,formant_1_std,formant_1_kurt,formant_1_skew,formant_2_mean,formant_2_std,formant_2_kurt,formant_2_skew,formant_3_mean,formant_3_std,formant_3_kurt,formant_3_skew
1,1,1,111.6139611,1.405018585,19.22340036,3.369552648,566.3588368,0.589336094,5.459747452,2.312150539,1643.467267,0.269118764,0.489182036,0.474742848,2619.968819,0.178512958,0.55898529,1.070906958
1,1,2,109.2634463,1.432180421,20.42130894,3.375438658,592.0396948,0.596612569,3.475092423,1.931952144,1666.608878,0.291988359,0.460360114,0.509889365,2668.54926,0.197081982,-0.015528062,0.829357581
1,1,3,122.8631624,1.83273289,14.2829174,3.571940544,609.2711173,0.601594141,2.965246053,1.871226854,1644.777034,0.285041404,0.346993962,0.625006144,2661.075822,0.186727275,0.228410121,0.966012899
1,1,4,135.965911,1.712815694,12.19111081,3.20379207,549.981151,0.418972613,9.184672334,2.534222029,1559.80507,0.247601597,0.043866211,0.549122003,2597.205787,0.143864234,3.215268026,1.720529142
1,2,1,138.6772872,2.046921351,13.67547992,3.568684181,627.1637455,0.646535625,2.831622811,1.904654771,1702.769895,0.270076698,0.927647499,0.850225414,2697.109028,0.189816459,-0.202409444,0.761844843
1,2,2,120.494082,1.682690375,16.90813648,3.64117558,626.2300322,0.643955183,2.780686194,1.859743577,1695.18547,0.317149517,0.85099285,0.758619018,2697.851703,0.222217326,-0.183997792,0.801063706
1,2,3,117.8385986,1.937658339,18.65701314,3.963397784,635.2904241,0.649536707,2.28977683,1.747928281,1701.458625,0.298082424,0.130329071,0.511276351,2729.795641,0.198312748,-0.240855009,0.757331467
1,2,4,144.448846,1.85602326,8.535393965,3.003661541,569.6923309,0.554653442,5.238227739,2.013799025,1617.186742,0.259817923,0.149970315,0.642620327,2617.762016,0.191395317,0.494362129,1.172094976
2,1,1,223.2047537,1.202140487,-0.559771554,0.722342477,589.3820893,0.611260517,5.738832201,2.41039797,1743.960786,0.251929163,0.468194932,0.418535095,2724.903952,0.158662527,2.22751797,1.466795031
2,1,2,207.944516,1.001509245,-0.809837556,0.378453949,617.3869985,0.577603578,4.580645648,2.089030251,1786.113866,0.255366303,0.413685266,0.265152447,2778.161786,0.160576471,1.953536899,1.336139372
2,1,3,198.5892401,1.253331157,-0.60640867,0.775956988,589.1230528,0.585678049,6.193011163,2.480579955,1724.437577,0.250475257,0.573643807,0.464525458,2703.119824,0.153505547,2.534751156,1.523372363
2,1,4,231.0237605,0.637437984,1.348504054,0.224242153,569.9711686,0.541144837,4.387321218,2.015680962,1628.109548,0.267443497,1.692556093,1.346116874,2730.914155,0.155183525,4.478854186,2.090967103
2,2,1,227.5672163,0.993415893,-1.062377383,0.335861419,584.9067345,0.580163241,5.384764673,2.289976878,1690.428389,0.259784144,0.443660939,0.445643856,2676.477272,0.147353073,3.48898486,1.675485445
2,2,2,216.9884691,0.947541823,-0.389944943,0.401136186,632.4038054,0.560249544,3.812092207,1.821783991,1766.748369,0.265365849,0.585557255,0.31387405,2754.084613,0.161863121,2.299664076,1.423045216
2,2,3,220.6484645,0.96972925,-1.188574794,0.267691929,583.3071505,0.567495576,5.22743954,2.23016024,1685.791216,0.25767945,0.384239078,0.456763893,2687.798914,0.15151588,2.814867942,1.60737303
2,2,4,208.3078978,0.887046177,0.314424792,0.618052849,544.757826,0.47074511,5.050723052,1.960578192,1573.98111,0.261828025,1.193173663,1.106079286,2685.586151,0.134264592,5.853782581,2.184842141
3,1,1,113.1660419,2.431995331,17.34350324,2.973861425,591.4058489,0.703464019,3.258928897,2.019491626,1745.954835,0.280332106,0.642241861,0.663557881,2766.928988,0.199270478,-0.203971813,0.749287875
3,1,2,118.7588856,1.033591331,13.39496544,2.379612812,579.3529121,0.69623673,3.10156785,1.987359657,1710.268613,0.294639247,0.262933508,0.618321882,2743.804106,0.195140288,-0.087175481,0.83820701
3,1,3,139.5913749,1.676231049,12.92584844,3.157105038,616.4245124,0.679360771,2.557158598,1.851586189,1726.860575,0.302434888,0.006792468,0.634383962,2781.051554,0.177807263,0.326546973,0.960494329
3,1,4,120.7176098,1.04503983,14.19011587,3.029290935,612.8288333,0.641779241,1.483823076,1.541438131,1665.329409,0.304473265,-0.159074535,0.809645597,2812.394659,0.193008845,-0.447110684,0.720804589
3,2,1,121.1703262,3.533632995,51.26877486,5.440363138,619.303704,0.69730619,1.890842824,1.712979525,1725.043547,0.285899139,0.484082545,0.713900481,2738.396051,0.19324198,0.089560672,0.914676387
3,2,2,110.9276181,5.879462737,165.8870012,9.789169227,620.1825157,0.701494308,1.813213105,1.678295165,1691.586213,0.310202179,0.343328245,0.772578493,2765.078562,0.204832029,-0.224260252,0.792279755
3,2,3,114.0463589,3.200502372,34.58896152,4.309720105,649.1071834,0.694157339,1.511463155,1.580808571,1711.130119,0.316003488,0.043152737,0.691164342,2756.064895,0.202451122,-0.155571258,0.890062938
3,2,4,134.5851752,1.077277909,8.875581906,2.770893497,602.8816983,0.682889606,1.576231497,1.560078675,1622.375046,0.330050101,0.063018803,0.916147897,2781.13695,0.223149694,-0.78101287,0.596475434
4,1,1,100.3710666,0.97729315,14.63781608,1.824813087,578.1910411,0.684391426,2.566634204,1.84180693,1641.22212,0.289142868,0.90654948,0.991248499,2800.069665,0.163550232,0.44178124,0.714925382
4,1,2,98.63520122,1.002221229,11.78748538,1.507726999,569.765582,0.720461412,2.443553641,1.805844377,1656.901606,0.307000591,0.665335283,0.871386963,2763.815536,0.170291247,1.365361731,1.245913316
4,1,3,93.65677744,0.863493193,16.39560707,1.704437997,564.8156537,0.677277077,3.981852721,2.12358589,1595.7583,0.305887329,1.103680081,1.038748982,2720.018887,0.158174859,1.77151413,1.327190406
4,1,4,126.7025569,1.207308017,11.43561536,2.911961632,556.3033388,0.537479621,5.428154975,2.143550454,1583.526539,0.267805642,0.851586194,0.826400297,2688.86516,0.172178204,1.108058775,0.793073802
4,2,1,97.93280918,1.093327905,16.03426428,2.067571791,596.8955761,0.706004113,1.765003094,1.663603681,1721.942299,0.282335049,0.698340929,0.9345037,2813.140992,0.158140093,1.119585916,1.195929624
4,2,2,101.6661393,1.001685611,10.8335081,1.419192118,578.4525075,0.711961795,2.650167395,1.848792536,1673.139628,0.298017387,0.977296182,0.944304181,2777.148018,0.175834215,1.165776213,1.176437217
4,2,3,98.5241487,0.937890555,15.83211988,1.97975928,568.7758413,0.706266794,3.366379104,2.03636486,1631.739352,0.27872363,0.990817053,0.953180599,2721.79113,0.160061992,1.593022427,1.287618342
4,2,4,132.6301064,1.379474417,10.39509114,3.011932292,526.2221327,0.429094974,14.96365472,3.202197893,1549.229032,0.249799111,1.517229126,1.01709021,2622.568861,0.159104374,2.580970144,1.385099968
5,1,1,103.6546979,1.106174724,12.34346436,1.860830251,626.4279347,0.681741572,1.240235331,1.488270978,1679.633157,0.288594853,0.346423173,0.705166157,2650.8027,0.196139247,0.606567017,1.225955369
5,1,2,103.4493129,1.040065949,17.7868344,2.435933263,600.1006785,0.681268307,1.765569399,1.543086971,1683.331738,0.275273142,-0.004893084,0.381543612,2654.687852,0.192762652,0.890886141,1.264721278
5,1,3,101.0105518,1.102725452,23.78209444,3.599632364,609.7396852,0.651636861,2.181029618,1.646184029,1660.544895,0.285155075,0.289204229,0.669011537,2622.371107,0.191094255,1.264249239,1.40467417
5,1,4,138.1348798,2.045213404,14.74013564,3.666745054,649.091442,0.577673668,1.482102001,1.346355709,1607.355146,0.280852065,-0.247103038,0.666709591,2673.049382,0.198011808,0.351612738,0.972787506
5,2,1,101.7175022,0.958456634,18.28977284,2.368231122,612.3964336,0.666297753,1.547518679,1.527647358,1661.019902,0.28211252,0.177591815,0.609219945,2595.257199,0.191260172,1.057757303,1.36245574
5,2,2,101.2082827,1.060415328,18.34960635,2.597036724,600.9636185,0.649052265,1.676915837,1.503480707,1675.840185,0.271160941,-0.204742189,0.380799118,2610.521898,0.182080728,1.452921039,1.427442805
5,2,3,101.9390415,1.113274775,24.28908119,3.721035875,629.7473327,0.648059733,1.058153256,1.380535077,1638.628942,0.289366989,0.146921909,0.652237584,2595.261881,0.19572914,0.762547924,1.272418927
5,2,4,146.3377663,2.267920894,14.57869068,3.724320319,617.9573578,0.505235752,4.22583858,1.875442464,1587.415474,0.26209132,0.166457029,0.747304925,2618.793926,0.165843569,2.408787718,1.628582039
6,1,1,135.3636945,0.925432503,3.133797202,0.731876109,556.3879697,0.695678572,3.257097796,1.986309559,1674.381755,0.24548356,0.787595302,0.649295693,2550.730493,0.181747896,1.214460789,1.349118758
6,1,2,121.1292514,1.027165855,4.850703311,0.969178009,537.5698306,0.709850016,3.927648067,2.137596448,1720.124662,0.241779108,0.424934705,0.258438467,2579.328239,0.181743912,1.262970079,1.339502119
6,1,3,131.4558023,0.875812861,7.677421313,1.326016615,557.0218234,0.649477024,3.599713475,2.023507327,1638.125796,0.249658184,0.630702414,0.627548641,2517.482817,0.174175172,1.965949048,1.551865078
6,1,4,132.265249,1.338016834,12.5815357,3.019559801,550.00968,0.615033147,3.957600789,1.969620693,1602.501931,0.221512343,0.452450347,0.772775673,2524.086124,0.184204243,1.199644303,1.303816229
6,2,1,129.64019,0.985081751,7.582675484,1.481672486,586.9202829,0.753390879,1.890623523,1.739012011,1718.981857,0.245477244,0.637565134,0.596731465,2565.723119,0.198653292,0.688385105,1.302702938
6,2,2,121.1013527,1.260345303,14.01275332,2.621007445,617.9149338,0.712000348,1.524855063,1.558383158,1769.873079,0.255425659,-0.043582398,0.376858353,2638.10156,0.191225109,1.105892997,1.308654483
6,2,3,128.3117776,1.038596834,11.15820108,2.141746451,593.7825592,0.703438406,2.257010204,1.780586017,1702.182149,0.256001858,0.64287254,0.556121674,2558.698301,0.193806107,0.884034726,1.345720295
6,2,4,130.3642449,1.720053347,12.26810065,3.28460687,582.8849761,0.751637165,2.679257685,1.781462334,1696.333349,0.241242472,1.01903673,0.881626257,2571.31906,0.197190701,0.572209328,1.127623416
7,1,1,121.0594665,1.16800089,15.53961912,3.070798649,629.6298279,0.68742836,2.364327759,1.619379978,1727.712371,0.332046557,0.099565802,0.625505558,2874.374353,0.206134385,-0.205202844,0.618639302
7,1,2,129.556225,1.034522745,12.87755199,2.607266255,552.4182257,0.747706893,2.428465594,1.766495266,1703.094695,0.309709841,0.059348009,0.561643014,2802.111438,0.188421521,0.654008865,0.990959663
7,1,3,136.6627951,1.170856186,10.2679515,2.816535686,597.418397,0.658539179,3.672141475,1.979204418,1606.945128,0.34770565,0.35304716,0.89037292,2749.529643,0.192817307,1.029670088,1.238951238
7,1,4,158.161496,1.515764122,7.248519936,2.652985528,636.7122912,0.595521209,1.679551834,1.591838547,1593.090742,0.340385001,0.155691064,0.903889773,2786.578101,0.202567614,0.723209806,1.299765161
7,2,1,119.1074245,1.113241621,16.07287587,3.10981116,631.9536515,0.648452246,1.869567056,1.529784042,1713.100033,0.320771517,-0.178700021,0.435519527,2848.046379,0.19676233,-0.33362945,0.597258559
7,2,2,120.3005295,0.973367057,15.39753538,2.853980997,581.733191,0.696939892,3.291489754,1.8644703,1702.179838,0.306708818,0.184733785,0.590421417,2836.870334,0.180890939,0.473940539,0.953108635
7,2,3,114.0210329,1.011552462,17.89591239,3.371655819,610.7211117,0.611876606,3.115277949,1.771445447,1630.489637,0.328237901,0.29212318,0.856809379,2759.534448,0.187461985,0.589622252,0.969116163
7,2,4,126.1607215,1.151553485,10.97573608,3.081306122,699.5510473,0.568103324,0.458401427,1.060728836,1626.996314,0.328057646,-0.937965408,0.516748212,2885.133395,0.223187544,-0.739479035,0.358893904
8,1,1,199.2204667,1.174818095,-1.066282073,0.549561343,566.8045063,0.56617881,10.17491363,2.960892991,1710.222347,0.268222471,0.309220665,0.286303123,2720.134752,0.156798535,1.985051329,1.099234166
8,1,2,208.2038948,0.89682385,-1.137223,0.080432951,592.6738608,0.572832143,5.632223971,2.174529834,1796.747124,0.271579809,0.018391956,0.101796388,2850.200448,0.147410314,2.413217953,1.046153411
8,1,3,196.2532024,0.882588594,1.254890356,0.734263846,605.050199,0.55410461,6.412527588,2.306577468,1690.929054,0.289990228,0.171462726,0.410380341,2764.599693,0.151019507,2.488527654,1.292969354
8,1,4,231.3899083,0.889800088,1.164387085,0.962717318,613.0221473,0.564885475,5.354726629,2.129841236,1650.592611,0.265631857,0.283421058,0.717373235,2759.180628,0.175219987,0.616272263,0.437333002
8,2,1,200.8572015,0.875285971,-1.000603113,0.113870094,547.3932646,0.522246947,10.40222869,2.864196794,1666.710371,0.253912434,0.375435954,0.351079765,2691.216226,0.152124373,1.639252432,0.912821243
8,2,2,210.4647346,0.795233787,-1.167211974,-0.098352018,543.6017598,0.536534327,6.741279857,2.235572699,1762.298335,0.270402526,-0.226606965,-0.035991749,2820.112449,0.127160805,3.501654269,0.739673383
8,2,3,209.5198296,0.731040599,0.351632046,0.116189894,561.546533,0.450306865,11.19661173,2.597363868,1677.317663,0.251328046,-0.137700318,0.217497648,2749.623008,0.121290181,1.743733987,0.545738047
8,2,4,210.8681843,0.611960143,0.465920694,-0.294027263,550.3649415,0.497490367,7.548995269,2.132790126,1643.174402,0.232979912,0.892783442,0.539510946,2744.913046,0.160557697,1.007272659,-0.327461868
9,1,1,225.7784049,1.313350477,-1.405007455,0.643017073,545.1608753,0.587299764,9.722205101,2.942849806,1766.531017,0.23821265,0.772380693,0.59012602,2809.966547,0.12605498,3.337694205,1.268230387
9,1,2,222.1822645,0.932500877,-1.638640516,0.062381368,529.0307144,0.590433993,6.902308569,2.426750721,1793.317735,0.238191864,0.380432591,0.185930097,2804.212938,0.128802175,2.877539338,0.569343877
9,1,3,210.7845853,0.803457757,-1.235660031,-0.114987979,568.2185374,0.625831097,5.68679803,2.33778323,1798.135679,0.234328646,0.542202911,0.382467714,2791.393833,0.140493581,2.305126606,1.034260129
9,1,4,220.5775826,0.601591933,0.098917984,-0.624299908,554.9791373,0.658705068,2.924434805,1.737849197,1719.920823,0.249389691,0.32477385,0.904510717,2798.83694,0.133938635,2.993205025,0.780243581
9,2,1,207.7770975,1.330568839,-1.125495306,0.737199379,535.0049951,0.553524934,10.09568201,2.884410034,1777.075615,0.229375425,0.93733592,0.440592757,2798.323784,0.123819425,3.035526819,1.245521595
9,2,2,225.6291523,1.555818845,-0.674400913,1.033130149,526.1087324,0.562247143,7.446050008,2.363765701,1823.964696,0.220834782,0.59725426,0.158023055,2832.796732,0.119015381,2.957769846,0.725151226
9,2,3,217.9675863,1.007825216,-1.438981792,0.242463704,550.3868697,0.616239069,7.237778193,2.537749809,1815.314445,0.238429227,0.751915355,0.367495272,2846.723136,0.129202053,2.442576084,1.022785916
9,2,4,192.1534799,0.809238846,2.071588727,0.91408763,542.7228559,0.57681679,4.23804669,1.953908283,1722.109986,0.249344392,0.547592141,0.933318474,2849.70783,0.13383626,1.985117149,0.739816544
10,1,1,201.69289,0.786426436,-0.93803936,-0.132886605,592.5887122,0.589708784,5.239944111,2.12738174,1748.002769,0.269621095,0.407089145,0.513839617,2766.81114,0.153430194,2.015748344,1.31281306
10,1,2,210.6829045,0.828629807,-1.458535469,-0.157760819,573.5440194,0.576770715,4.857107829,1.939388845,1765.243296,0.275691366,-0.074369369,0.221123846,2789.439944,0.156325622,1.847678484,1.300444795
10,1,3,208.4985689,0.746667006,-0.441711268,-0.038218222,609.265421,0.596177373,6.174541379,2.261610605,1759.601663,0.277339362,0.562038878,0.597113543,2783.135838,0.149340031,1.797062202,1.160061512
10,1,4,182.3780237,0.791798915,1.800831542,0.599546549,614.4391404,0.535343255,2.363265744,1.47435984,1685.571231,0.23233949,0.879152863,0.941478028,2670.92501,0.158603657,2.34783911,1.403257987
10,2,1,192.6333977,1.154910807,-0.236651567,0.673372225,620.362015,0.681438987,3.946194726,2.042042457,1805.288497,0.269718434,0.85180275,0.689292381,2785.757183,0.169523934,1.710627364,1.235901158
10,2,2,193.9997207,1.050010037,-1.054356457,0.387854667,610.5271129,0.617402751,3.746350595,1.747232244,1844.674324,0.265962994,-0.129426936,0.092529115,2854.249286,0.162984216,1.277380672,0.967766699
10,2,3,189.690799,0.822577543,0.208880716,0.266326999,623.991664,0.626740344,4.570422135,2.094618656,1810.287746,0.269840548,0.577074812,0.58304638,2792.050304,0.154791837,2.058085951,1.248964138
10,2,4,181.8984692,0.74438064,1.513877502,0.300464678,609.5791328,0.567238699,1.952466689,1.265883907,1744.700686,0.243397472,-0.220356522,0.65254341,2762.042961,0.171196011,1.133748281,1.081387109
11,1,1,146.0210811,0.915596261,-0.194786635,0.252955367,560.923111,0.630627254,4.702653767,2.154410111,1712.441293,0.255585739,1.207327093,0.782577891,2698.547532,0.138709584,3.314967278,1.469137719
11,1,2,148.8118029,1.01727333,0.575378058,0.585832063,564.086764,0.598246503,4.51695016,2.004705922,1731.803914,0.261003512,0.308028097,0.439364303,2759.032073,0.123837669,4.726594815,1.587261079
11,1,3,139.3657082,0.817443375,1.883395463,0.374153747,543.4942526,0.65086852,5.31419654,2.291654977,1707.412796,0.253723859,1.00394114,0.768299261,2668.110971,0.136178188,4.203673784,1.856501593
11,1,4,161.2667567,1.214547435,6.697782484,2.293113305,544.180438,0.533960459,7.180963361,2.373352338,1587.410839,0.245174962,0.978025085,1.05125192,2631.826074,0.142838005,5.813272198,1.976696461
11,2,1,147.5665213,0.880973149,4.139945748,0.839929042,596.2478751,0.674050134,3.765125231,2.01166969,1757.13006,0.274603674,0.910937764,0.835296382,2784.585457,0.149029798,2.824258211,1.601125072
11,2,2,152.1643753,1.005920553,4.989088646,1.379366075,605.6659595,0.684614053,2.990371188,1.81474005,1831.80189,0.258373997,0.26750269,0.460983514,2861.238721,0.144067824,3.081352384,1.623024561
11,2,3,141.4850376,0.940896517,7.385356515,1.568484765,609.8588677,0.695836211,3.238810828,1.923397646,1787.844952,0.270630664,0.822359013,0.809723747,2813.727244,0.152894929,2.654055229,1.596995587
11,2,4,192.5032032,0.830978885,4.004946201,1.732528071,620.176697,0.696375179,1.288938139,1.425772852,1772.734341,0.253160168,0.021486935,0.749689621,2816.477946,0.151128024,1.409449494,1.26975484
12,1,1,191.3385629,0.808450463,-0.680192914,-0.020632425,563.9719124,0.630879153,8.086105291,2.641020214,1728.997443,0.23976451,1.59268287,0.519860821,2574.001306,0.195535111,1.051875849,1.130738575
12,1,2,183.5236359,0.96248295,-0.222829636,0.427886732,592.3336313,0.621558456,5.960681627,2.285739726,1763.286391,0.245391026,0.724603754,0.231163354,2616.931054,0.190745732,1.004506731,1.142255139
12,1,3,176.0765,0.846751359,0.550264893,0.36322886,562.9020848,0.628533359,6.980153726,2.524094336,1703.927376,0.25089627,0.977139424,0.461210502,2537.836328,0.186377311,1.58282652,1.333218838
12,1,4,189.7752644,0.960257394,2.880137668,1.228897582,577.0213698,0.468990313,4.540237874,1.812501019,1641.020191,0.221272728,0.241191384,0.702847508,2512.706567,0.164548587,3.41465481,1.664444447
12,2,1,179.5400387,0.827135226,-0.533941863,0.066340582,569.2091191,0.634641916,7.43741757,2.576933802,1719.662368,0.235501946,2.261021235,0.919498195,2566.037635,0.170466381,2.122079901,1.283859479
12,2,2,196.0067343,0.857818562,0.297876202,0.343785135,552.5181861,0.63301301,6.805332882,2.462378771,1759.82982,0.228742934,0.662132581,0.335692689,2616.888806,0.168361668,2.25400233,1.223420658
12,2,3,175.4010843,0.874532391,0.433246964,0.433334932,557.6686102,0.665822769,7.197981864,2.629502223,1716.509044,0.239905913,1.212067606,0.67931657,2556.525081,0.165916841,2.426779653,1.295831349
12,2,4,198.0150141,0.798586224,2.653254895,0.97535754,542.8995378,0.555593966,5.731641902,1.964022834,1645.588944,0.216187447,1.769828252,1.075906193,2542.965731,0.160994747,4.057256859,1.417682196
13,1,1,204.8532,0.854160034,-0.424296187,0.187386025,608.1765245,0.514877473,7.377404298,2.327136196,1836.94639,0.25115857,0.080349452,0.175762276,2852.035673,0.141737382,2.383787354,0.461216714
13,1,2,190.0025435,0.919794182,-0.776508911,0.213937919,637.0888953,0.488474637,5.342441521,1.844637705,1832.818215,0.26655901,-0.172187858,0.169187848,2878.613601,0.145548002,2.29698121,0.156662631
13,1,3,197.3631886,0.798347508,0.478881714,0.21920906,642.0713225,0.523172635,6.90421115,2.316671033,1834.647637,0.261806018,0.244761794,0.394152907,2923.202209,0.138333119,2.488133407,0.382900302
13,1,4,190.3186067,0.690155156,5.693928329,1.295705517,646.684753,0.451707342,4.474492112,1.606920321,1741.421527,0.226176548,0.498372491,0.624527433,2793.602223,0.174043997,1.364907816,0.015535327
13,2,1,197.178954,0.863408144,-0.735493304,0.147322818,601.674064,0.508933608,5.931082768,1.973385625,1817.034414,0.244543559,0.16879385,0.174133427,2832.900687,0.135751552,2.420772395,0.528281339
13,2,2,182.9902248,0.763549218,-0.45824045,-0.051915781,617.7683517,0.509714572,4.826574617,1.701336192,1833.941471,0.255000004,0.207674918,0.186863738,2869.776093,0.132136536,3.422567363,0.329969013
13,2,3,180.6868753,0.794336398,-0.526352919,0.016823806,637.5935399,0.520822906,5.49957196,1.941870945,1832.765808,0.243876474,0.597398199,0.374770107,2895.100033,0.138213111,2.640487549,-0.01583965
13,2,4,183.0197048,0.796566674,2.641700874,0.583001511,647.6834391,0.457148478,4.514709786,1.458252398,1720.479276,0.221878955,0.87166933,0.658118283,2889.061852,0.124836021,1.519291056,0.035343859
14,1,1,226.1263347,1.22316366,-0.632025101,0.705567694,550.2780807,0.516177186,8.35595881,2.51640273,1752.26447,0.227885365,0.535606537,0.482575766,2714.953158,0.144340337,2.043505681,1.105791696
14,1,2,218.8489604,1.657722463,0.012692009,1.223564739,568.7303019,0.466748585,8.020234561,2.241248305,1774.883913,0.238771666,0.029988546,0.195008351,2780.528524,0.128801426,2.605281354,0.87573768
14,1,3,210.482027,0.91771811,-0.822203836,0.175570924,594.990276,0.595378763,5.364891445,2.194303338,1785.562768,0.250028603,-0.165217469,0.396867188,2790.543122,0.138577623,2.83071263,1.338950933
14,1,4,186.115778,1.67678569,3.058961866,1.670124195,564.8340228,0.43295807,11.88714067,2.910161456,1656.136778,0.249300858,0.303867524,0.520201549,2715.244777,0.141762774,1.942529637,1.186698474
14,2,1,219.5669393,0.9500148,-0.800652896,0.377023339,538.4842613,0.502779994,9.145925929,2.580031,1724.384839,0.212190195,1.066255283,0.302631229,2635.004616,0.146923514,2.212908078,1.055697463
14,2,2,199.9197937,0.967075325,-0.830997336,0.344139536,583.9735133,0.521232565,6.366814668,2.182716736,1797.250515,0.232444163,0.462110538,0.170967639,2761.384073,0.14638604,1.773377165,0.888545899
14,2,3,180.6652347,0.757733071,0.561216814,0.314026347,553.2731322,0.515378484,8.394162645,2.475901139,1768.727178,0.236665327,0.163273349,0.024951518,2690.3965,0.157090389,1.41993732,1.053468347
14,2,4,190.4108711,0.827273968,1.471671544,0.729543622,576.9102882,0.53204038,3.22965747,1.651439673,1704.134656,0.242594362,0.439346958,0.632817643,2663.598501,0.176286983,1.540704047,1.141092274
15,1,1,125.478122,0.976997771,4.816181163,0.951386773,608.6604962,0.644616455,4.933040835,2.223609634,1671.452925,0.298873189,0.110360024,0.61629172,2803.818415,0.150777149,1.637654303,1.119214614
15,1,2,122.497817,0.878756249,3.862249638,0.607716558,607.8775963,0.655548408,4.534517904,2.131616873,1733.337186,0.306582368,0.017521263,0.476952777,2832.417095,0.156385286,1.501773976,1.149335616
15,1,3,126.4893124,1.068963883,10.06525312,1.908245227,634.3066353,0.642929544,4.264517513,2.090423719,1709.528676,0.308327828,-0.075742601,0.524801893,2827.358649,0.155754155,1.41384499,1.069785314
15,1,4,137.9214049,1.643555369,14.02464882,3.148491494,610.0748907,0.500658186,4.486816696,2.098992302,1605.728729,0.309706131,0.633347552,1.026345567,2762.262701,0.163639271,1.816146181,1.263209158
15,2,1,119.9822766,1.059266561,8.44468871,1.45311347,619.9999847,0.675949256,4.294413758,2.140550969,1716.655655,0.312183109,-0.21213261,0.480910266,2851.682553,0.156563931,1.421497587,1.243280972
15,2,2,118.4704672,1.185250776,11.50972483,2.052240923,646.6606363,0.672250943,2.550981457,1.790617279,1788.284856,0.310131386,-0.418173678,0.314724768,2917.945141,0.159401328,0.991345259,1.115024791
15,2,3,123.2359508,1.188429528,10.63496305,2.019000251,661.0843406,0.674241822,3.253674509,2.006463293,1729.085266,0.312088475,-0.198177329,0.483436838,2843.438466,0.160738332,0.739054071,0.917841485
15,2,4,117.5243109,1.345968503,-0.72171991,0.842648101,641.2868524,0.509871289,2.320412904,1.659996871,1667.6511,0.315995273,0.142579404,0.87060667,2813.970105,0.183768531,0.377155229,0.855138348
16,1,1,109.167272,0.859863763,0.725731052,0.101946741,615.3076033,0.650323488,1.496076523,1.540737161,1680.303544,0.284810924,0.573193441,0.922463638,2708.701332,0.17356744,0.952767256,1.077026728
16,1,2,109.1257448,0.782049696,7.024136878,0.69948238,588.9633973,0.712694001,1.088847247,1.466554553,1730.38515,0.291333676,0.510470707,0.799859693,2752.453852,0.179731585,0.749628541,1.048916134
16,1,3,109.1041543,0.766097188,9.434620009,1.018361725,644.3416994,0.685002156,0.428325129,1.268178632,1724.350892,0.296332956,0.361229926,0.879561583,2752.751227,0.186091378,0.200143155,0.928068491
16,1,4,98.24612272,0.620226257,-0.910905896,-0.823550684,657.3496991,0.66727621,0.690128566,1.16550809,1676.990683,0.287375846,1.06993412,1.086818083,2779.270013,0.204374868,-0.126230188,0.794323038
16,2,1,114.1902997,0.867869843,9.930885499,1.289618635,607.8243812,0.675871646,1.338027397,1.525897682,1677.878942,0.30158481,0.380922937,0.884939275,2674.730547,0.188872703,0.723585029,1.183374291
16,2,2,106.3081401,0.895195223,12.03821305,1.541897712,591.2799406,0.729523905,1.151863326,1.482452259,1748.787555,0.292448351,0.056428491,0.541690283,2793.493952,0.17193845,0.757313039,1.026284226
16,2,3,106.5565948,0.913033816,15.73694322,2.100291855,653.9158078,0.685090232,0.235125393,1.185909334,1713.095985,0.317236612,-0.104247813,0.811903632,2741.50407,0.196451224,-0.012157279,0.780459673
16,2,4,112.6697779,1.096117707,18.938318,3.348999252,652.7499316,0.68403632,1.280247505,1.351805244,1670.678841,0.301550521,0.436776462,1.025173711,2818.731971,0.187426532,0.941081302,0.793332519
17,1,1,221.5264527,1.54014742,0.504026579,1.18747968,582.2650147,0.7223033,4.790312082,2.293823446,1827.731372,0.256019319,0.563308201,0.701166114,2846.196469,0.149204952,2.740530945,1.427508292
17,1,2,216.4930746,0.850698112,1.284785157,0.709447837,589.7243225,0.747681726,3.471667549,1.997567308,1908.290677,0.259810208,0.367750009,0.420772661,2999.138575,0.138991299,2.355641363,1.254264123
17,1,3,216.1615833,0.870250735,0.720863387,0.492000328,615.5343972,0.678964042,5.027117182,2.264447708,1806.088345,0.26068288,0.975341148,0.787241957,2870.145734,0.144842378,3.182844905,1.338793449
17,1,4,222.2692969,0.784189589,1.663994042,1.032873314,563.1895155,0.722544049,5.260100558,2.384750693,1736.424839,0.25514563,1.066277352,1.157820972,2832.67372,0.159247201,2.913452585,1.477967602
17,2,1,210.80687,0.825905102,-1.117454479,-0.101509435,566.9475001,0.622735881,6.894455269,2.531168883,1778.396306,0.235711601,0.871130022,0.741507524,2797.201866,0.12781725,3.111959618,1.299637076
17,2,2,212.9211502,0.664543675,1.290203857,0.08656096,575.9700009,0.577096117,5.500154824,2.095778178,1868.390872,0.237366799,0.337868075,0.255368161,2923.463369,0.112649093,3.167761896,1.256505629
17,2,3,202.583469,0.662522702,0.567713799,-0.212156492,581.953516,0.560583124,7.485251746,2.47435609,1785.758953,0.232077029,1.267291379,0.523203464,2870.793305,0.114745098,4.32872399,0.956686519
