file;speaker;session;task;pitch_mean;pitch_std;pitch_kurt;pitch_skew;formant_1_mean;formant_1_std;formant_1_kurt;formant_1_skew;formantbw_1_mean;formantbw_1_std;formantbw_1_kurt;formantbw_1_skew;formant_2_mean;formant_2_std;formant_2_kurt;formant_2_skew;formantbw_2_mean;formantbw_2_std;formantbw_2_kurt;formantbw_2_skew;formant_3_mean;formant_3_std;formant_3_kurt;formant_3_skew;formantbw_3_mean;formantbw_3_std;formantbw_3_kurt;formantbw_3_skew;art_tempo;sil_dur;pviv;npviv;pvic;npvic;pvi;npvi
014_sess1_task2.wav;014;1;2;218.84896037078843;1.6577224627370626;0.012692008517042996;1.223564739201773;568.7303019455629;0.46674858537802616;8.020234561344235;2.241248304569402;568.7303019455629;0.46674858537802616;8.020234561344235;2.241248304569402;1774.8839131367272;0.23877166581006415;0.029988545762182017;0.19500835123337312;1774.8839131367272;0.23877166581006415;0.029988545762182017;0.19500835123337312;2780.528524339377;0.1288014256464994;2.605281353977447;0.8757376797199039;2780.528524339377;0.1288014256464994;2.605281353977447;0.8757376797199039;0.09409878127004521;0.254999999999998;0.06752655538695114;57.76472954666968;0.050924276169265544;57.61668463147161;0.06315147625160555;62.33364177245093
014_sess1_task3.wav;014;1;3;210.48202699645404;0.9177181096637029;-0.8222038363479447;0.1755709235235896;594.9902760064915;0.5953787626806655;5.364891444592516;2.1943033382212205;594.9902760064915;0.5953787626806655;5.364891444592516;2.1943033382212205;1785.5627678331991;0.25002860290280293;-0.1652174694569717;0.3968671877513704;1785.5627678331991;0.25002860290280293;-0.1652174694569717;0.3968671877513704;2790.543122258542;0.13857762299277648;2.830712630304993;1.338950932962756;2790.543122258542;0.13857762299277648;2.830712630304993;1.338950932962756;0.08827586206896543;0.2395454545454549;0.07308056872037963;64.57361022840573;0.0554642857142866;59.17865944528569;0.057540650406504704;57.55242148497203
014_sess1_task4.wav;014;1;4;186.1157779666861;1.6767856898981846;3.058961865912436;1.6701241952381272;564.8340228344254;0.43295807029507405;11.887140665732925;2.910161455873117;564.8340228344254;0.43295807029507405;11.887140665732925;2.910161455873117;1656.136778164241;0.24930085767637014;0.30386752359326863;0.5202015486723194;1656.136778164241;0.24930085767637014;0.30386752359326863;0.5202015486723194;2715.244776757109;0.14176277356672656;1.9425296367742622;1.1866984742331954;2715.244776757109;0.14176277356672656;1.9425296367742622;1.1866984742331954;0.07085487077534777;0.26083333333333303;0.05331797235023076;64.69606142878447;0.04573943661971839;57.87211771363496;0.05045816733067725;62.7917017749312
014_sess2_task1.wav;014;2;1;219.5669392613926;0.9500148004526926;-0.8006528964807793;0.3770233387907499;538.4842613187529;0.5027799938635703;9.145925928512575;2.580030999874848;538.4842613187529;0.5027799938635703;9.145925928512575;2.580030999874848;1724.3848386450336;0.21219019479301118;1.0662552827026248;0.30263122934984954;1724.3848386450336;0.21219019479301118;1.0662552827026248;0.30263122934984954;2635.0046163520315;0.14692351416235877;2.2129080784046486;1.0556974631971248;2635.0046163520315;0.14692351416235877;2.2129080784046486;1.0556974631971248;0.06773117736230311;0.22567295597484355;0.041954299458810934;52.659195999765245;0.04029219363279759;51.97462727398382;0.039787717968161086;50.35189517508329
014_sess2_task2.wav;014;2;2;199.9197936829936;0.9670753253296739;-0.8309973364291801;0.34413953551069976;583.9735133087079;0.5212325647847582;6.366814668375193;2.182716736052223;583.9735133087079;0.5212325647847582;6.366814668375193;2.182716736052223;1797.2505147644786;0.23244416253398248;0.46211053849736317;0.1709676393338644;1797.2505147644786;0.23244416253398248;0.46211053849736317;0.1709676393338644;2761.384072538801;0.14638604016660456;1.773377164706461;0.8885458985257728;2761.384072538801;0.14638604016660456;1.773377164706461;0.8885458985257728;0.09398720682302829;0.2633333333333274;0.06608695652173958;60.84212391816084;0.06280733944954367;59.96094448755293;0.06051227321238336;56.8666746594782
014_sess2_task3.wav;014;2;3;180.665234687047;0.7577330706113978;0.5612168143284428;0.3140263472939723;553.2731321789969;0.5153784844560572;8.394162644998735;2.475901139064552;553.2731321789969;0.5153784844560572;8.394162644998735;2.475901139064552;1768.7271777489636;0.23666532734085777;0.16327334922698444;0.024951517629719228;1768.7271777489636;0.23666532734085777;0.16327334922698444;0.024951517629719228;2690.3964998641736;0.15709038937319314;1.4199373196757943;1.0534683470510267;2690.3964998641736;0.15709038937319314;1.4199373196757943;1.0534683470510267;0.07692671394799068;0.25490909090909036;0.05642659279778381;57.72591403749336;0.049523809523810094;57.14914162271668;0.051526627218935354;59.376910860396976
014_sess2_task4.wav;014;2;4;190.41087106293867;0.8272739677477854;1.4716715439646153;0.7295436218581692;576.9102881708435;0.532040379898258;3.229657469515624;1.651439673245279;576.9102881708435;0.532040379898258;3.229657469515624;1.651439673245279;1704.1346560938066;0.24259436231472714;0.43934695771891263;0.6328176425608264;1704.1346560938066;0.24259436231472714;0.43934695771891263;0.6328176425608264;2663.5985008088937;0.1762869828572288;1.5407040466761046;1.1410922736751021;2663.5985008088937;0.1762869828572288;1.5407040466761046;1.1410922736751021;0.06947368421052637;0.15333333333333274;0.04000000000000001;55.054186262754726;0.04673267326732727;60.77179523662427;0.047588235294117834;62.29479928579751
015_sess1_task1.wav;015;1;1;125.47812197504484;0.9769977706352565;4.816181163175043;0.9513867730663134;608.6604962286971;0.644616455471486;4.933040834636173;2.2236096343757263;608.6604962286971;0.644616455471486;4.933040834636173;2.2236096343757263;1671.4529247398443;0.29887318859107664;0.11036002381812171;0.6162917197194246;1671.4529247398443;0.29887318859107664;0.11036002381812171;0.6162917197194246;2803.8184145536457;0.1507771486990282;1.637654303302864;1.1192146144096449;2803.8184145536457;0.1507771486990282;1.637654303302864;1.1192146144096449;0.058402461867806184;0.235763888888891;0.0329903536977539;47.5541065959615;0.03367889908257334;50.729880974643464;0.032366167023561716;48.073442851087954
015_sess1_task2.wav;015;1;2;122.4978170438385;0.8787562492433613;3.8622496381365403;0.6077165582678186;607.8775962724933;0.6555484083717402;4.53451790397878;2.1316168729079066;607.8775962724933;0.6555484083717402;4.53451790397878;2.1316168729079066;1733.337185706882;0.3065823678997458;0.017521263108779994;0.47695277742942344;1733.337185706882;0.3065823678997458;0.017521263108779994;0.47695277742942344;2832.417095182472;0.15638528639510657;1.5017739764637836;1.1493356159461756;2832.417095182472;0.15638528639510657;1.5017739764637836;1.1493356159461756;0.06631578947368384;0.22309090909090998;0.03521841794569099;49.63226157092013;0.04156275976725153;54.39240511892933;0.038654314968309705;52.14502671274154
015_sess1_task3.wav;015;1;3;126.48931235113169;1.0689638827383243;10.065253117651771;1.908245227156303;634.3066353294128;0.6429295439427558;4.26451751286187;2.0904237185010976;634.3066353294128;0.6429295439427558;4.26451751286187;2.0904237185010976;1709.5286760188224;0.3083278279663376;-0.07574260080469442;0.5248018931338324;1709.5286760188224;0.3083278279663376;-0.07574260080469442;0.5248018931338324;2827.3586487816674;0.15575415542429874;1.4138449904539083;1.0697853143306248;2827.3586487816674;0.15575415542429874;1.4138449904539083;1.0697853143306248;0.06275646743978666;0.23488888888888937;0.03358369098712463;48.06829907875742;0.039044342507645546;53.613815915995815;0.03611334225792134;50.57982341438331
